id,loss
250394,9.48896908076874
250395,8.553450653480336
250396,7.752173694568986
250397,6.049721704477349
250398,5.702180474101363
250399,7.029056494558004
250400,7.395460869267773
250401,7.0887369323421145
250402,5.325798490627351
250403,8.787515078423507
250404,7.562187176627729
250405,6.370013036671349
250406,8.21533570747085
250407,7.621052618391137
250408,7.522849557843527
250409,4.902796811508549
250410,8.68728892305758
250411,6.815203008616335
250412,7.413055635328055
250413,5.743635924995754
250414,6.167522938892415
250415,9.01126751074239
250416,8.038938160706373
250417,7.50294354813297
250418,6.085351635777082
250419,6.898222775313292
250420,11.224193792242126
250421,6.914698017567202
250422,4.848747032637657
250423,10.132661080388061
250424,6.315058867818539
250425,5.84636323547052
250426,5.822991916882128
250427,4.113965375653963
250428,9.061234548117309
250429,8.629538985883217
250430,5.822195316252804
250431,7.3001745809329
250432,6.0140333020292225
250433,8.403287975747903
250434,5.496876586225625
250435,3.327613111351037
250436,7.5482315587346225
250437,5.762663287956615
250438,7.558672594847122
250439,6.7377536515349
250440,6.113510803572616
250441,6.441175951960945
250442,5.936848070739851
250443,7.224155604920879
250444,5.9525963123008285
250445,8.82768975414896
250446,7.429338264411974
250447,6.3138214150428205
250448,7.750724925427054
250449,7.528519605389862
250450,9.400009488003818
250451,4.229248933811022
250452,6.147622941793003
250453,8.468951721608839
250454,6.582593794272537
250455,6.4226709443918875
250456,5.661577656792742
250457,7.862726753013172
250458,6.832931986309159
250459,5.304944952215204
250460,6.469459426114538
250461,6.724842168546252
250462,9.590434525625
250463,7.087041102064967
250464,6.638009835883521
250465,8.220107996194518
250466,6.266170232212118
250467,8.687290912422812
250468,8.072062753827412
250469,4.4076855768327015
250470,7.984046380967202
250471,6.412822966021042
250472,7.8896964794182285
250473,8.020914387455788
250474,5.911829607641497
250475,7.778483618688236
250476,7.459070246981318
250477,6.021940677392497
250478,5.5883880158736385
250479,6.574619600015238
250480,5.070634007516405
250481,8.381661938128323
250482,7.677284598077172
250483,8.289432446277626
250484,7.0792657871578255
250485,8.210716644033985
250486,7.655300443749404
250487,6.498067341197293
250488,7.718883875116186
250489,8.100838553466822
250490,6.725646919921294
250491,10.42884040160786
250492,7.634946816917561
250493,6.63081456585795
250494,5.7282850449225675
250495,5.968852222998212
250496,6.585819641437787
250497,4.802228014690643
250498,6.279964957052937
250499,5.020083451585892
250500,5.717173946029096
250501,6.196380806223836
250502,7.81149870352039
250503,7.148951541118924
250504,6.052633518078045
250505,9.579647357121491
250506,4.3843913826184755
250507,6.254568747235598
250508,5.3132685047794705
250509,4.124924343684141
250510,5.715999151915346
250511,7.283829553426735
250512,7.251797014198022
250513,5.6213136871117495
250514,6.228850097056915
250515,7.39614265372426
250516,5.538347805027162
250517,7.837577242540576
250518,6.365164494025533
250519,6.534674798388727
250520,3.878571299851051
250521,7.453803285148767
250522,5.127433009854175
250523,5.047781311758985
250524,4.914847744074088
250525,8.218635572167011
250526,5.556146452832154
250527,5.867975714351205
250528,7.7833758800354635
250529,8.231610568206081
250530,6.1675401920994055
250531,7.104775432973584
250532,6.315886607129068
250533,6.49677315452293
250534,8.823756908124908
250535,6.243050501363914
250536,5.455781608022342
250537,10.60563953501035
250538,6.372277912783624
250539,7.855662769889253
250540,5.512276129504519
250541,5.574597152285406
250542,9.575496811212478
250543,4.018673525987138
250544,8.716244548255748
250545,7.2398038417650685
250546,8.027766047585398
250547,8.297659550981846
250548,6.585500176462917
250549,8.41444129607299
250550,7.756450793067612
250551,8.606768607779888
250552,8.467006607895428
250553,8.919284433569116
250554,6.293556339785178
250555,4.8455146305530565
250556,6.5294786998997285
250557,6.809360279926668
250558,5.917027477706908
250559,4.537045251546644
250560,5.55681167828924
250561,8.403711946680966
250562,4.697688831147584
250563,6.237629337507046
250564,8.836091160249282
250565,6.91082138919497
250566,7.633497093000514
250567,6.099434713079001
250568,5.847280626720497
250569,6.739823715825681
250570,5.279906861602575
250571,4.335786966457844
250572,7.355355269577381
250573,6.28399329743837
250574,8.460918385682094
250575,9.230799411198198
250576,7.224104870028625
250577,6.899589825198311
250578,7.494729594291066
250579,6.998133954387384
250580,4.788647447096233
250581,7.487816751440413
250582,6.375808032696971
250583,7.991669465151266
250584,3.961958190805464
250585,5.487358868704507
250586,8.077511605936088
250587,6.668145891430553
250588,6.8085976712668455
250589,5.900774021171196
250590,7.426217145606936
250591,5.170653223930763
250592,7.592104946874141
250593,4.2144021655659385
250594,8.673279886907022
250595,8.53921987778853
250596,8.54913031200621
250597,5.195166606783067
250598,7.858611357187507
250599,4.753442615202914
250600,7.9406780229665
250601,5.60959795231152
250602,7.343634974182729
250603,9.146147892473913
250604,5.8813078215663035
250605,9.175274767511418
250606,6.5690014789004545
250607,4.208060018825543
250608,6.2269610855706885
250609,6.650906932184112
250610,9.351876681306349
250611,7.828908448009569
250612,6.36819306165347
250613,6.538433320392471
250614,5.075565601389549
250615,6.410562490741596
250616,5.175863492259678
250617,9.206829963481347
250618,6.003952740198576
250619,5.757259112305212
250620,7.7556563164324555
250621,9.21281032285813
250622,9.382267911281826
250623,5.705494905719707
250624,6.149293606013011
250625,4.856870199724927
250626,10.650994179251128
250627,8.95570126621004
250628,7.51517599460154
250629,5.71731044035535
250630,8.314307076274286
250631,6.197278985305058
250632,6.455219986096743
250633,7.836857056742952
250634,6.8701282968812
250635,6.028473188934599
250636,7.127785171646015
250637,6.061764510847832
250638,8.203905694916314
250639,6.616224095508972
250640,6.690410249717414
250641,4.231452513219621
250642,8.221901116899748
250643,5.755017960117655
250644,4.050674716921378
250645,7.608161458615516
250646,7.653057333028626
250647,7.4307393897660035
250648,5.195318844400446
250649,5.105185161860124
250650,3.98687560430574
250651,4.542115763115518
250652,7.647660672212984
250653,4.8173424677203585
250654,7.222106608174253
250655,7.5651771177678935
250656,7.552554269786379
250657,6.361554210855447
250658,7.938968862733475
250659,9.666796423481763
250660,7.35166770143921
250661,7.829792802784738
250662,6.4186231726621905
250663,6.846538339216618
250664,5.5351651625222384
250665,5.1195200314986105
250666,8.807170906379298
250667,6.548127105091794
250668,5.984199175964324
250669,7.242280547825001
250670,4.998774360436919
250671,10.047290447465112
250672,6.781472847014535
250673,5.31505348206743
250674,6.715935683986172
250675,8.772180729000116
250676,6.181404669279545
250677,6.4990440422968785
250678,7.194201352969979
250679,6.893683236910793
250680,5.7815394974419645
250681,6.629391130059276
250682,6.956183140451525
250683,6.757682400209667
250684,6.720134857107951
250685,4.036857264737025
250686,7.674274345536518
250687,8.427619774366892
250688,6.954027728097355
250689,6.143299996272573
250690,7.629258368845965
250691,7.149039548789229
250692,6.745373106761283
250693,6.021704607400361
250694,7.478018165712063
250695,8.543840119628477
250696,8.256403930007162
250697,7.4255026646363405
250698,5.109703251594173
250699,8.490124327101968
250700,8.265711836870995
250701,7.816707416617904
250702,7.109815889755269
250703,9.857000184538906
250704,6.155194566935646
250705,9.348433096149838
250706,6.333813690184252
250707,8.221308692928417
250708,6.630066438357026
250709,6.208691923355596
250710,6.8814246165114135
250711,8.323899869560673
250712,6.540222886655756
250713,4.725956571539076
250714,8.36625852230134
250715,7.760116221725795
250716,7.723097462728639
250717,6.68439737908604
250718,6.847657528829281
250719,7.825280927779618
250720,7.876317578021224
250721,5.740495707406303
250722,5.973380953817541
250723,6.70071664230539
250724,8.941467537110672
250725,5.548167813358324
250726,7.3938827543354275
250727,5.4467709003282
250728,8.400278027589135
250729,6.597506221849317
250730,7.292531002819799
250731,8.609352846472433
250732,6.451637434339972
250733,8.719916216628738
250734,5.598832678022057
250735,5.342627127575892
250736,6.6527648437975255
250737,4.731501218667892
250738,5.815969208816892
250739,7.770210889013665
250740,5.559898244882036
250741,4.133667510620743
250742,6.987638792486715
250743,7.525495740262853
250744,8.988432644586211
250745,5.3063280743819465
250746,7.407258705036689
250747,6.445510202051324
250748,7.57822459084307
250749,9.408525357769893
250750,6.71814007196067
250751,6.88207078437429
250752,7.4308002991420565
250753,7.2380338840764775
250754,5.72407806916455
250755,9.564548217815451
250756,5.8490156066331815
250757,5.953272413120212
250758,5.239550802418599
250759,4.527536878762001
250760,8.289535891275898
250761,7.845402713694686
250762,6.5761764186079406
250763,7.031465531230488
250764,4.201537120939321
250765,5.548078588428812
250766,5.254038536028505
250767,4.992072086559541
250768,7.13842719720955
250769,5.664293511725726
250770,9.629747286146376
250771,5.071426500481539
250772,7.599318631331525
250773,7.744632355076158
250774,8.770782596957638
250775,6.485891682008014
250776,7.294364675946875
250777,7.6879386624334805
250778,5.888394877817625
250779,6.667376643519154
250780,6.766973007233995
250781,4.695381078393092
250782,6.683147296398099
250783,6.893020982925558
250784,7.1741140585023935
250785,4.8247076975341034
250786,5.687838750363561
250787,6.381047499753379
250788,6.771306832551073
250789,7.991219592265106
250790,3.843065323667205
250791,4.137029734766029
250792,5.598822582115697
250793,6.200944188731651
250794,6.052734568109999
250795,8.073218621239075
250796,6.92655767448419
250797,6.92123753940254
250798,7.541610488751946
250799,6.314283875468834
250800,4.6806478184633775
250801,11.193106636228789
250802,5.346750059108242
250803,7.457185608640278
250804,6.35566981408104
250805,8.920196228220235
250806,7.48215992721373
250807,5.8434548086134335
250808,7.13632972170789
250809,5.837635706311417
250810,10.377897164871275
250811,9.203792286358173
250812,4.5277020776277155
250813,5.163686192694465
250814,8.308132448676009
250815,8.467122513615827
250816,5.768161920738837
250817,9.435142151062802
250818,7.846620855831214
250819,6.6437804669736815
250820,7.506583244894602
250821,8.909332472072375
250822,7.45989337576108
250823,7.979386198251447
250824,5.472050428106739
250825,5.212425329997411
250826,8.765109064007426
250827,5.226504473766419
250828,9.941965381066709
250829,5.300793772578987
250830,7.275597032106303
250831,6.967218860666622
250832,8.473856538726299
250833,4.384962167609163
250834,4.631267156872386
250835,6.934333716860283
250836,10.440459737635532
250837,6.018579112434856
250838,9.654638896911642
250839,8.694423648793034
250840,6.528946811716329
250841,7.648924617676549
250842,9.386418480560138
250843,6.421212563830778
250844,6.432610309644314
250845,8.591450705012527
250846,6.793118539103656
250847,7.75379016740944
250848,6.458802695191007
250849,6.994116403394115
250850,6.322023307136041
250851,7.558197597640582
250852,5.09135836660041
250853,6.269533220656136
250854,7.176746175135188
250855,5.3312599939592396
250856,4.21566413703085
250857,5.645982283307815
250858,11.673533470864157
250859,6.455821245009638
250860,9.35691591496251
250861,4.290975473589694
250862,7.6957170430345885
250863,8.589241112351175
250864,4.96992488661237
250865,8.933066228591152
250866,3.806439507605611
250867,5.475059910215117
250868,5.770771109357064
250869,7.240941039176272
250870,6.989708081907326
250871,7.487069895320801
250872,6.320410801063259
250873,9.406144295055554
250874,6.32711665831671
250875,6.7172482399202025
250876,5.9208475924415485
250877,6.982979161075859
250878,5.289966438302329
250879,5.641694770652219
250880,6.214097878839205
250881,5.464055441191877
250882,7.554725920360452
250883,5.800556587593927
250884,5.0816051925490635
250885,9.761312108518613
250886,4.558142140432072
250887,5.168103502503057
250888,8.222835715541802
250889,7.319754874371517
250890,6.786863639231445
250891,6.8209957188335295
250892,4.850066890242102
250893,4.910746947464347
250894,9.73858684015065
250895,7.182248437125708
250896,5.061844936579267
250897,7.2012349599602
250898,10.478522546550224
250899,7.405933027188853
250900,8.883913327650664
250901,8.495652545207932
250902,6.568134031624471
250903,7.377733543801424
250904,7.437054989415559
250905,8.825187576962898
250906,5.7305812624717785
250907,8.326978642790934
250908,7.090278676534496
250909,6.747911821185322
250910,5.694425040942747
250911,6.329540462030212
250912,7.796042079179267
250913,7.4876678809567885
250914,5.797109474298569
250915,7.113945994431558
250916,6.692802435833036
250917,6.725437458051005
250918,6.709049460864572
250919,5.519864967730211
250920,7.396467839400948
250921,6.378479994330302
250922,8.299450321942494
250923,7.267548890055956
250924,6.383942298896697
250925,7.117089625687408
250926,4.944369107386853
250927,5.572693583162705
250928,6.512024585276312
250929,6.4302202660003225
250930,8.743962869398512
250931,5.333432994688589
250932,7.3540249596344065
250933,4.877272164729522
250934,7.975591379560107
250935,5.922167277180698
250936,4.215420559792813
250937,8.081006863345523
250938,6.035911530150865
250939,3.7243792520600696
250940,4.439335874259735
250941,6.653233366238938
250942,8.106716178678322
250943,7.146935270257081
250944,8.722451809196524
250945,9.382235711236682
250946,5.466214452121289
250947,8.00509775543534
250948,6.700615896655297
250949,6.86305817687513
250950,6.735580747817408
250951,5.640924786315116
250952,7.429327062179663
250953,8.461593881512742
250954,6.246165607505642
250955,4.539518924301628
250956,7.307048502371901
250957,6.486961818406115
250958,7.257695866231952
250959,7.33590738670535
250960,3.7350259421987886
250961,5.613176196551247
250962,6.24565627272002
250963,4.624930060957439
250964,5.115368398700545
250965,6.366449278705817
250966,8.078435323115116
250967,6.445951722963233
250968,4.6842412568956995
250969,5.217361463752128
250970,6.393721781657359
250971,5.434726280318591
250972,6.550827265987394
250973,5.953919851045086
250974,9.949870640024535
250975,8.706769745309053
250976,5.7700705158235035
250977,8.298005686481368
250978,6.449541204834119
250979,4.997013521543275
250980,6.6392176204752325
250981,7.448972392199827
250982,6.402382510395558
250983,7.956037009320057
250984,6.000912667188837
250985,8.754120332704062
250986,9.549708384970074
250987,10.22637607959781
250988,6.766467311302851
250989,5.260685662775544
250990,7.633082739310749
250991,7.314583191645429
250992,7.69366635383372
250993,7.2930589575092135
250994,8.704958995170866
250995,6.5823978316227825
250996,6.513027268002517
250997,6.372195504580596
250998,8.234971201782258
250999,4.263542537319831
251000,7.7582470239537775
251001,5.679673928384291
251002,6.469898508922999
251003,8.769208895703422
251004,9.308195490805948
251005,6.762470601222416
251006,7.693250644487993
251007,9.096068944343479
251008,7.42967036378996
251009,8.818666369083767
251010,8.08223625932973
251011,5.993314211135123
251012,6.8859794708307165
251013,8.368885968730634
251014,5.823734293044602
251015,6.315559755415084
251016,6.0223302838433295
251017,7.095354802613863
251018,7.851097508606969
251019,6.178627416360193
251020,7.197393124730681
251021,4.591287526047003
251022,6.355162262260341
251023,5.186434734028191
251024,5.810594799120293
251025,6.139492584520925
251026,5.988694648848192
251027,6.800207990075727
251028,9.309950679644025
251029,7.711744392690428
251030,6.672158906188396
251031,4.602918381192769
251032,6.191120541806787
251033,8.37700991048564
251034,6.131510999463598
251035,7.533379243600936
251036,6.9211691836919265
251037,6.221479081642456
251038,6.978738551622818
251039,7.852716168476977
251040,8.34271207487193
251041,7.212589151310705
251042,6.400055166087415
251043,6.419822078720424
251044,5.667717483079146
251045,8.312778100350368
251046,7.821827271777128
251047,6.305455242444205
251048,4.305778789389784
251049,4.806103317267267
251050,9.25636665027941
251051,6.0517162870566645
251052,6.965048123014009
251053,5.951191101122937
251054,4.218778993191646
251055,6.723758149117793
251056,6.490978327325317
251057,7.743512211991323
251058,5.496001856539103
251059,8.080426109793205
251060,5.114885625518289
251061,7.336036533401336
251062,6.017663645564235
251063,8.682766522071699
251064,5.0880072925825806
251065,6.229429621724041
251066,6.274710842566002
251067,6.35297271877204
251068,5.7675165746130865
251069,6.190421229138478
251070,6.588428519439335
251071,9.530904712006564
251072,7.42038223738572
251073,5.313233334273052
251074,8.483569443543686
251075,5.838460720816843
251076,5.811824346099519
251077,7.3851224114040095
251078,6.5489011232166945
251079,8.447114845799128
251080,7.54043934808301
251081,6.210456988890549
251082,6.26590631208395
251083,7.17588782862558
251084,8.035347510138681
251085,8.359978067476565
251086,8.351841448974131
251087,8.295248162441233
251088,8.657994784919754
251089,7.694350005285601
251090,3.777119143235235
251091,5.748606856081073
251092,5.8733687175851
251093,7.9798766284286184
251094,8.079528336455155
251095,7.618409272313933
251096,5.716798532398006
251097,6.478612646702914
251098,4.454124537498957
251099,3.5670463770898304
251100,6.146324985539227
251101,6.516967615819487
251102,5.231158738984604
251103,8.62598312762899
251104,6.310614954469973
251105,6.502685192124941
251106,6.908225543108553
251107,5.445276589516519
251108,8.496608095572862
251109,6.73287983522985
251110,5.486120531291694
251111,8.528472869096605
251112,8.06273775990687
251113,6.223744219032915
251114,7.534802366847375
251115,7.465341538454196
251116,7.4631948958537055
251117,6.742610811446235
251118,5.235905617928368
251119,4.5478344742570584
251120,6.909687942931539
251121,6.9630337294283535
251122,8.893570650218056
251123,5.588665913071418
251124,4.726166508449006
251125,9.77382415094917
251126,7.085399210231094
251127,7.655467558216205
251128,4.025007119293283
251129,10.78299542283058
251130,6.112429404611152
251131,5.268862511743006
251132,6.739457191615644
251133,7.786975015639106
251134,8.523282566839061
251135,6.8661949789006975
251136,6.919638626680849
251137,8.975848977863667
251138,5.283961805516752
251139,6.271062219545672
251140,8.219265001396387
251141,5.990820978962706
251142,3.3079038552722717
251143,7.689824144477008
251144,7.213382271483378
251145,6.328032198113758
251146,9.175547892927915
251147,5.653543363453283
251148,7.811754308971047
251149,5.349191449664309
251150,8.334901782680106
251151,7.206764395730826
251152,8.095570641732781
251153,7.531572666322958
251154,7.540732984299646
251155,6.257843148050512
251156,5.603083353483357
251157,5.087894749861829
251158,5.34596358786522
251159,5.607683434288323
251160,7.771811303983449
251161,6.981095907389874
251162,6.802263625173715
251163,5.934834593399277
251164,4.619630300135113
251165,6.4455027851625015
251166,4.652002336725757
251167,5.541612763496604
251168,9.510418407898227
251169,7.821977947455499
251170,6.605292250335506
251171,6.649757129753424
251172,5.278010213957672
251173,9.126823409238913
251174,8.683909624923263
251175,6.702728378911764
251176,3.736586175708238
251177,6.3094022444408004
251178,9.078869843985071
251179,8.00524271206779
251180,6.852995834600688
251181,7.934264574858125
251182,5.559727172284153
251183,9.664115381797625
251184,7.986214434353556
251185,7.6410377712056
251186,6.971147711920023
251187,6.311901299351198
251188,8.392981543290162
251189,5.708892625552135
251190,4.8428895141559245
251191,7.812069822295463
251192,4.6633106234259385
251193,8.60381021848199
251194,5.058380951262835
251195,6.514721286555675
251196,8.008195536687026
251197,5.073217530372694
251198,7.018014496083004
251199,7.913951442404409
251200,8.913439263897748
251201,7.591390833889605
251202,7.3065367403235095
251203,5.33776759917077
251204,6.694010679683328
251205,6.9685957808802765
251206,6.487244578256946
251207,6.3256760980301765
251208,5.886449089260454
251209,6.276318448406733
251210,8.725002239865477
251211,5.2007881264318705
251212,4.889159175879874
251213,6.877303032708538
251214,6.765855462380591
251215,9.541767508952454
251216,6.364173471601744
251217,8.754172488077772
251218,4.683429631244634
251219,5.501685991393177
251220,7.871698034906977
251221,4.669382101956761
251222,6.703563859864066
251223,7.051188400438817
251224,6.463293564652707
251225,5.076922035476812
251226,7.145889479416832
251227,7.594812924910691
251228,7.4632089168261215
251229,6.656590558013458
251230,7.991640607081443
251231,7.157672052079397
251232,6.781621729713661
251233,5.195092923145251
251234,5.68276884544777
251235,6.750083088198817
251236,7.363605913960974
251237,4.760286327110087
251238,4.970821715235395
251239,5.997957411688395
251240,6.423720718847418
251241,7.468134190581974
251242,3.509443842249806
251243,6.275063439785808
251244,5.733155970211898
251245,7.45722529267929
251246,5.957710748691428
251247,6.798983711739335
251248,6.87589027958744
251249,4.186892750923838
251250,6.343948225130834
251251,8.722592967309506
251252,7.800453216939907
251253,5.6821725707527
251254,8.748493774489429
251255,6.4029252007444
251256,6.403699460896015
251257,8.93168442644427
251258,9.424744298357055
251259,8.299160998234555
